URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/languages,4.3.0,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/tanp-task,StructureDefinition/tanp-canceltask","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/performer-role,4.3.0,draft,"2.16.840.1.113883.4.642.3.433",ProcedurePerformerRoleCodes,Procedure Performer Role Codes,"This example value set defines the set of codes that can be used to indicate a role of a procedure performer.","StructureDefinition/tanp-task,StructureDefinition/tanp-canceltask","SCT"
http://hl7.org/fhir/ValueSet/request-priority,4.3.0,draft,"2.16.840.1.113883.4.642.3.115",RequestPriority,RequestPriority,"Identifies the level of importance to be assigned to actioning the request.","StructureDefinition/tanp-task,StructureDefinition/tanp-canceltask","hl7.fhir.r4b.core"
http://hl7.org/fhir/ValueSet/task-code,4.3.0,active,"2.16.840.1.113883.4.642.3.1396",TaskCode,Task Codes,"Codes indicating the type of action that is expected to be performed","StructureDefinition/tanp-task,StructureDefinition/tanp-canceltask","hl7.fhir.r4b.core"
http://hl7.org/fhir/ValueSet/task-intent,4.3.0,draft,"2.16.840.1.113883.4.642.3.1240",TaskIntent,TaskIntent,"Distinguishes whether the task is a proposal, plan or full order.","StructureDefinition/tanp-task,StructureDefinition/tanp-canceltask","hl7.fhir.r4b.core"
http://hl7.org/fhir/ValueSet/task-status,4.3.0,draft,"2.16.840.1.113883.4.642.3.790",TaskStatus,TaskStatus,"The current status of the task.","StructureDefinition/tanp-task,StructureDefinition/tanp-canceltask","hl7.fhir.r4b.core"
https://www.twiin.nl/tanp/ValueSet/tanp-taskparametervalues,0.1.0,draft,,TanpTaskParameterValues,TA Notified Pull Notification Task Parameters,"The codes for the TA Notified Pull Notification Task Parameters","StructureDefinition/tanp-task","SCT,Internal,LOINC"
https://www.twiin.nl/tanp/ValueSet/tanp-taskvalues,0.1.0,draft,,TanpTaskValues,TA Notified Pull Notification Task,"The codes for the TA Notified Pull Notification Task","StructureDefinition/tanp-task","Internal"
